price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,month
575000,4,2.5,2500,4945,2,0,3,9,2500,0,2013,0,98065,2760,6000,5
549950,4,3.5,3906,9674,2,2,3,9,3906,0,2014,0,98001,2673,6500,7
900000,5,6.0,7120,40806,2,4,3,12,5480,1640,2007,0,98006,3440,36859,2
397500,3,2.5,1470,1256,2,0,3,8,930,540,2006,0,98122,1510,1797,7
1080000,5,3.5,3230,7560,2,0,3,10,3230,0,2007,0,98052,3230,8580,11
775900,3,2.5,2700,5764,2,0,3,9,2700,0,2014,0,98075,3270,14700,4
510000,4,2.5,4073,17334,2,0,3,8,4073,0,2008,0,98001,1780,9625,5
471275,4,2.5,3361,5038,2,0,3,9,3361,0,2014,0,98092,2316,4105,8
288000,4,2.25,1610,3560,2,0,3,7,1610,0,2010,0,98038,1760,3692,9
989990,4,3.5,3830,7150,2,0,3,9,3830,0,2014,0,98052,3640,6055,10
300000,3,3.25,1470,1235,2,0,3,7,1180,290,2008,0,98108,1470,1243,6
664950,5,3.0,3190,7081,1,2,3,9,1890,1300,2013,0,98178,2270,7623,6
699188,4,3.25,3250,5478,2,0,3,9,3250,0,2014,0,98065,3250,5482,7
390000,3,2.25,1490,4539,2,0,3,7,1490,0,2009,0,98028,1750,4667,3
670000,5,2.75,2900,5155,2,0,3,8,2900,0,2008,0,98075,2900,6176,3
487000,4,2.5,2540,5001,2,0,3,9,2540,0,2005,0,98108,2360,6834,7
769995,5,2.75,3360,12080,2,0,3,9,3360,0,2014,0,98011,3360,9724,7
321950,2,1.25,860,1277,2,0,3,7,860,0,2007,0,98144,1280,1265,5
613500,4,2.5,3020,6068,2,0,3,9,3020,0,2006,0,98072,3240,5757,4
300000,3,2.5,1330,1200,3,0,3,7,1330,0,2002,0,98133,1330,1206,8
400950,4,2.5,2578,4554,2,0,3,9,2578,0,2014,0,98092,2647,4554,11
389517,4,2.5,2640,4725,2,0,3,8,2640,0,2014,0,98038,2370,4725,9
255000,3,1.75,1260,1133,2,0,3,7,810,450,2011,0,98106,1260,1172,8
1080000,3,2.5,1990,1891,3,0,3,9,1990,0,2012,0,98102,1990,3600,2
637850,5,3.25,3340,4900,2,2,3,9,2500,840,2014,0,98065,3220,5200,11
375000,3,2.5,1530,1131,3,0,3,8,1530,0,2009,0,98103,1530,1445,12
586500,3,2.5,1780,1487,3,0,3,8,1600,180,2006,0,98107,1780,1300,6
544000,4,2.5,2340,6973,2,0,3,8,1930,410,2005,0,98065,2950,6908,1
425000,4,2.5,2390,5021,2,0,3,7,2390,0,2002,0,98065,2520,5333,8
374950,4,2.5,2090,3777,2,0,3,8,2090,0,2012,0,98038,2160,3993,3
294570,3,1.0,1140,8400,1,0,4,7,1140,0,1960,0,98059,1400,9000,3
300000,3,2.5,1960,1477,2,0,3,7,1670,290,2012,0,98059,1980,1467,10
395950,5,3.5,2738,6031,2,0,3,8,2738,0,2014,0,98023,2738,5201,9
800000,4,2.5,3691,11088,2,1,3,8,3691,0,2013,0,98074,3190,11270,7
439990,3,2.5,2340,5171,2,0,3,8,2340,0,2013,0,98045,2790,5684,7
680000,4,3.5,2510,3763,2,0,3,8,1990,520,2013,0,98052,2560,3820,11
677790,6,3.0,2800,4213,2,0,3,8,2800,0,1998,0,98117,1440,3960,3
424950,3,2.5,1650,4777,2,0,3,8,1650,0,2013,0,98065,1800,3331,5
223990,2,2.25,1061,2884,2,0,3,7,1061,0,2013,0,98002,1481,2887,3
498000,4,2.5,3402,14355,2,0,3,10,2846,556,2014,0,98023,3402,8487,5
359950,4,2.5,2542,6120,2,0,3,8,2542,0,2014,0,98030,2419,8984,10
720000,3,2.5,3150,151588,2,0,3,9,3150,0,2007,0,98024,2410,208652,5
530000,4,2.5,3010,9000,2,0,3,8,3010,0,2008,0,98059,3250,5531,11
295000,3,2.5,1660,4898,2,0,3,7,1660,0,2011,0,98038,1810,4462,10
255500,3,2.5,1770,5000,2,0,3,7,1770,0,2009,0,98042,2230,5200,10
556000,3,3.0,1960,1168,2,0,3,9,1600,360,2007,0,98027,2080,1423,5
277950,4,2.5,1889,6000,2,0,3,7,1889,0,2012,0,98001,1990,6350,7
431000,4,2.5,3040,6000,2,0,3,9,3040,0,2007,0,98038,2640,6000,4
780000,4,2.75,3420,6787,2,0,3,9,3420,0,2010,0,98053,3450,6137,11
649000,3,3.25,1720,936,2,0,3,8,1030,690,2004,0,98112,1720,1527,10
447000,3,2.5,1740,3043,2,0,3,7,1740,0,2012,0,98011,1920,2869,7
712198,4,2.5,2450,4247,2,0,3,8,2450,0,2013,0,98052,2970,4685,5
277140,3,1.5,1190,785,2,0,3,8,920,270,2014,0,98052,2820,5626,8
363000,4,2.5,3753,7204,2,0,3,10,3336,417,2008,0,98023,3494,9375,5
585000,3,2.5,2160,1250,3,0,3,8,1830,330,2010,0,98119,1870,2825,12
1270000,4,2.75,3820,8850,2,0,3,10,3820,0,2014,0,98033,2330,12000,7
380950,2,2.0,1120,1039,2,0,3,7,840,280,2007,0,98144,1130,5400,2
333490,4,2.5,2250,3916,2,0,3,8,2250,0,2014,0,98003,2156,3920,7
520000,3,3.25,1540,1487,2,0,3,8,1540,0,2011,0,98027,1620,1104,6
315000,2,2.25,1240,705,2,0,3,7,1150,90,2009,0,98027,1240,750,10
487000,2,1.5,1160,1118,2,0,3,8,1020,140,2007,0,98117,1210,1118,3
424950,5,3.5,2760,3865,2,0,3,8,2760,0,2013,0,98056,2590,4587,8
542300,3,2.25,1580,1487,3,0,3,9,1580,0,2013,0,98199,1600,1525,2
320000,3,3.25,1480,1192,2,0,3,8,1180,300,2013,0,98106,1330,1094,12
1140000,4,3.25,3740,11467,2,0,3,10,3740,0,2014,0,98029,2510,27520,7
425000,4,2.5,1950,5000,2,0,3,8,1950,0,2012,0,98065,2710,5000,12
474950,3,3.0,1530,1568,3,0,3,8,1530,0,2012,0,98117,1460,1224,10
307635,3,2.5,1820,4200,2,0,3,8,1820,0,2014,0,98038,2370,4200,8
834538,3,2.5,2760,6187,2,0,3,10,2760,0,2014,0,98075,2760,6600,12
769995,5,2.75,3010,5398,2,0,3,9,3010,0,2014,0,98074,3360,5407,7
820875,5,3.25,3860,9387,2,2,3,9,3860,0,2006,0,98065,3860,8979,4
595500,4,2.5,2490,6537,2,0,3,8,2490,0,2013,0,98065,2520,5848,3
450000,4,2.5,3236,9608,2,0,3,10,3236,0,2005,0,98030,3236,9660,9
695000,4,2.5,2830,14538,2,0,3,8,2830,0,2003,0,98065,2270,6939,4
300000,3,2.0,1451,7159,1,0,3,7,1451,0,2010,0,98042,2303,6126,3
545000,3,2.5,1280,1845,3,0,3,8,1280,0,2009,0,98105,1450,1889,9
365000,3,2.25,1110,979,2,0,3,7,960,150,2008,0,98144,1170,1400,2
718500,4,2.75,2840,8800,2,0,3,9,2840,0,2008,0,98033,1840,7700,7
279800,3,1.75,1410,2052,2,0,3,8,1410,0,2014,0,98106,1410,1988,4
486940,4,2.5,3250,13360,2,0,3,9,3250,0,2014,0,98030,2612,14448,9
525000,4,2.75,3030,6625,2,0,3,8,3030,0,2011,0,98059,3030,9620,6
345000,4,2.5,1983,6002,2,0,3,9,1983,0,2012,0,98092,2502,4750,7
613000,3,3.25,2440,2812,2,0,3,8,1710,730,2005,0,98027,2440,2836,10
370000,3,2.5,2313,5700,2,0,3,9,2313,0,2011,0,98030,2323,5701,8
449500,3,2.25,1260,2556,2,0,3,7,1260,0,2005,0,98029,1630,2844,10
515000,3,2.5,2000,3837,2,0,3,8,2000,0,2011,0,98072,2210,4075,4
346100,2,1.75,1150,698,2,0,3,7,1150,0,2013,0,98027,1150,757,5
398500,4,2.5,2820,6666,2,0,3,9,2820,0,2007,0,98038,1880,7200,12
310000,2,1.75,1160,2500,2,0,3,7,1160,0,2008,0,98014,970,7500,8
250000,3,2.25,1481,2820,2,0,3,7,1481,0,2012,0,98002,1481,2889,2
1880000,5,3.5,4390,6220,2,3,3,9,3170,1220,2013,0,98115,2740,6448,8
695000,2,1.75,1570,1207,3,0,3,9,1570,0,2007,0,98004,1570,1206,8
1090000,4,3.0,3410,6541,2,2,3,9,2680,730,2007,0,98126,2300,6345,8
864327,5,3.25,3480,6507,2,0,3,9,3480,0,2014,0,98074,3360,5398,8
749995,4,3.25,3430,9870,2,0,3,9,3430,0,2014,0,98011,3360,9724,6
525000,5,2.75,2880,8364,2,0,3,9,2880,0,2006,0,98059,3010,8296,6
659950,3,2.5,2990,9413,2,0,3,10,2990,0,2006,0,98028,1940,9600,11
1800000,5,5.0,4490,10279,2,0,3,10,3930,560,2013,0,98004,2490,10279,5
950000,5,4.0,4100,8120,2,0,3,9,4100,0,2011,0,98053,4100,7625,10
1400000,4,2.75,3870,10046,2,0,3,11,3870,0,2005,0,98033,3560,10046,6
265050,2,1.5,800,2119,2,0,3,7,800,0,2008,0,98106,1020,4800,7
450000,3,2.25,1620,1057,3,0,3,8,1540,80,2009,0,98027,1390,942,3
915000,4,2.5,2910,4356,3,0,3,8,2910,0,2010,0,98034,2840,4181,5
963000,4,3.25,3530,8589,2,0,3,10,3530,0,2007,0,98033,2470,9019,6
270000,4,2.5,2701,5821,2,0,3,7,2701,0,2013,0,98092,2566,5843,10
294000,2,2.5,1380,889,2,0,3,7,1140,240,2012,0,98126,1580,1397,7
700000,3,2.5,2050,4185,2,0,3,9,2050,0,2011,0,98117,1150,5000,6
1070000,3,4.0,3370,8252,2,0,3,10,3370,0,2014,0,98075,3710,8252,3
494900,3,2.5,2040,2500,2,0,3,7,1470,570,2008,0,98126,1410,2500,4
415000,3,2.5,1610,3600,2,0,3,8,1610,0,2010,0,98072,2210,3600,8
459990,3,2.5,2680,5539,2,0,3,8,2680,0,2013,0,98045,2990,6037,5
882990,4,3.5,3560,6562,2,0,3,10,3560,0,2014,0,98075,3710,6562,10
620000,4,3.5,3880,8244,2,0,3,10,3060,820,2007,0,98019,3180,10947,12
375900,3,2.0,1824,7120,1,0,3,9,1824,0,2010,0,98001,2409,6264,2
654000,3,2.5,2220,2873,2,0,3,10,2010,210,2012,0,98027,2290,3213,10
1840000,4,3.25,4140,11007,2,0,3,10,4140,0,2013,0,98040,2150,9663,3
215000,3,2.5,1322,6006,2,0,3,7,1322,0,2009,0,98001,1440,6796,12
630500,3,2.5,1909,1300,3,0,3,8,1766,143,2006,0,98103,1780,1248,11
855000,4,3.5,3460,7702,2,0,3,10,3460,0,2010,0,98075,3380,7464,11
235245,4,2.5,1954,5075,2,0,3,8,1954,0,2007,0,98001,1934,5000,1
770000,5,2.5,3000,7912,1,0,3,9,1610,1390,2007,0,98033,2700,7205,7
734990,4,2.5,2650,6884,2,0,3,8,2650,0,2012,0,98053,2520,5866,6
880000,4,2.5,2580,3436,2,0,3,8,2580,0,2013,0,98033,1780,5772,1
525000,4,3.0,2650,4924,2,0,3,8,2650,0,2011,0,98028,2380,4733,1
775000,4,3.5,3390,3960,2,0,3,10,3390,0,2008,0,98027,2990,3400,8
687015,3,1.75,1470,873,3,0,3,10,1470,0,2009,0,98119,1410,967,4
663000,3,2.5,1910,5125,2,0,3,9,1910,0,2006,0,98029,1910,3215,11
815000,4,2.5,3030,7187,2,0,3,9,3030,0,2005,0,98033,3030,7187,3
1050000,4,3.25,2930,25020,2,0,3,9,2930,0,2013,0,98029,2400,32374,4
433190,3,2.5,1650,2787,2,0,3,8,1650,0,2014,0,98065,1760,2787,4
725000,4,2.5,2870,5118,2,0,3,9,2870,0,2006,0,98029,2940,4800,12
279950,3,2.5,1608,4800,2,0,3,8,1608,0,2013,0,98092,2009,4800,4
272167,2,2.5,1620,3795,2,0,3,7,1620,0,2014,0,98027,1620,6000,3
468500,3,2.5,1350,1186,2,0,3,8,1120,230,2007,0,98117,1500,1605,6
298000,3,2.5,1950,3600,2,0,3,7,1950,0,2010,0,98038,1870,4184,6
303500,6,4.5,3390,7200,2,0,3,8,2440,950,2007,0,98118,2040,7214,1
308000,3,1.75,1300,1237,2,0,3,7,1060,240,2008,0,98027,1350,942,4
646800,3,3.0,2230,1407,2,0,3,8,1850,380,2014,0,98027,2230,1407,4
530200,4,2.5,1880,3853,2,0,3,8,1880,0,2010,0,98027,1890,3078,1
405000,5,2.5,3370,5092,2,0,3,7,3370,0,2006,0,98038,2910,5092,11
529000,2,2.5,1320,1395,2,0,3,8,990,330,2014,0,98107,1550,1519,7
675900,3,2.5,2920,9096,2,0,3,9,2920,0,2013,0,98059,2930,7995,9
570000,3,3.25,1550,1280,2,0,3,9,1220,330,2013,0,98199,1550,1579,4
375500,4,2.5,2301,6452,2,0,3,9,2301,0,2010,0,98001,2650,6054,12
445000,3,3.25,1710,1960,2,0,3,8,1360,350,2004,0,98029,1420,955,10
1100000,4,3.75,2890,4164,2,0,3,9,2240,650,2013,0,98033,2354,3207,1
477000,3,2.5,2100,5060,2,0,3,7,2100,0,2006,0,98108,1520,2468,8
450000,3,2.75,2240,3360,2,0,3,8,2100,140,2014,0,98178,1790,5873,11
427005,3,3.0,1460,1200,3,0,3,8,1460,0,2006,0,98117,1460,1245,3
720000,3,1.75,1370,1990,3,0,3,9,1370,0,2014,0,98102,1730,1990,2
2230000,3,3.5,3760,5634,2,4,3,11,2830,930,2014,0,98056,3560,5762,10
450800,4,3.25,2510,5311,2,0,3,9,2510,0,2009,0,98056,1590,9583,5
461100,2,2.25,1210,1267,2,0,3,8,1120,90,2010,0,98117,1360,1349,8
1060000,4,3.0,2990,6695,2,0,3,10,2990,0,2014,0,98075,2760,6600,10
590000,3,2.5,1710,2875,2,0,3,8,1710,0,2006,0,98116,1640,5750,4
478830,4,2.5,3274,4950,2,0,3,9,3274,0,2014,0,98092,2578,4200,7
760000,4,2.25,3300,8365,3,0,3,9,3300,0,2014,0,98126,1290,8369,7
1030000,4,3.5,4370,10860,2,0,3,11,4370,0,2008,0,98059,3560,8070,7
385000,4,2.5,2050,5276,2,0,3,7,2050,0,2006,0,98059,2480,5447,6
500000,2,2.5,1310,1500,2,0,3,8,1160,150,2006,0,98122,1320,1581,5
425000,3,1.5,1680,8000,1,0,3,7,1680,0,2012,0,98014,1990,26336,4
552100,3,3.0,1330,1379,2,0,4,8,1120,210,2005,0,98122,1810,1770,9
785000,3,3.0,1950,1983,3,0,3,9,1610,340,2009,0,98004,2040,2131,12
615000,5,3.25,3090,7069,2,0,3,9,3090,0,2012,0,98056,2480,8000,3
309000,3,2.5,1950,3825,2,0,3,7,1950,0,2013,0,98042,1950,3825,4
369500,3,2.0,1108,1128,3,0,3,7,1108,0,2009,0,98115,1285,1253,2
391000,4,2.25,2190,3850,2,0,3,7,2190,0,2006,0,98059,2190,3980,2
465000,3,1.75,1590,1322,2,0,3,8,1060,530,2014,0,98144,1530,5400,10
879950,4,2.75,3010,7215,2,0,3,9,3010,0,2014,0,98033,3010,7215,6
372000,3,2.0,1330,1042,2,0,3,8,1060,270,2014,0,98136,1440,2428,10
259000,3,2.5,1550,3569,2,0,3,7,1550,0,2011,0,98002,2095,3402,5
374000,2,1.5,1260,1575,2,0,3,7,1260,0,2001,0,98144,1220,1740,7
561000,4,2.5,2550,5395,2,0,3,8,2550,0,2001,0,98065,2850,6109,3
610000,3,2.5,1300,1331,3,0,3,8,1300,0,2007,0,98103,1450,5270,4
635000,3,3.0,2230,1407,2,0,3,8,1850,380,2014,0,98027,2290,1407,1
623300,4,3.5,4170,4524,2,0,3,9,3500,670,2007,0,98072,3510,5001,7
412500,3,2.0,1680,5246,1,0,3,7,1680,0,2007,0,98065,2430,6883,10
380000,4,3.25,2864,8035,3,0,3,8,2864,0,2014,0,98030,2419,8984,11
497000,3,2.25,1630,3817,2,0,3,7,1630,0,2005,0,98029,1630,3348,6
452000,4,2.5,2716,7850,2,0,3,9,2716,0,2014,0,98030,2580,14448,11
312000,3,2.5,1750,4076,2,0,3,7,1750,0,2013,0,98038,1810,4090,10
469950,5,3.0,3223,6371,2,0,3,9,3223,0,2014,0,98042,1979,19030,9
775000,5,2.5,2600,4284,2,0,3,9,2600,0,2014,0,98136,1620,5000,8
679990,4,2.75,3320,8653,2,0,3,8,3320,0,2014,0,98133,2140,8727,4
288790,4,2.0,1350,942,3,0,3,7,1350,0,2008,0,98027,1390,942,6
800000,5,2.5,3410,4726,2,0,3,9,3410,0,2007,0,98006,2810,5129,4
299000,3,2.5,1572,4000,2,0,3,8,1572,0,2013,0,98092,1608,5175,4
332000,4,2.5,2300,4482,2,0,3,7,2300,0,2013,0,98042,2300,3825,1
525000,1,1.5,1030,5923,1,0,3,8,1030,0,1940,0,98105,2650,5000,4
620000,3,1.75,1458,858,2,0,3,8,950,508,2014,0,98144,1458,3000,9
452000,4,2.5,2190,6896,2,0,3,7,2190,0,2007,0,98065,2190,5900,11
630000,4,3.0,3640,5096,2,0,3,8,2740,900,2010,0,98118,1910,9189,10
485000,4,2.75,2790,7803,2,0,3,8,2790,0,2013,0,98045,2620,6178,7
349950,4,2.5,2632,4117,2,0,3,8,2632,0,2013,0,98001,2040,5195,10
499990,4,2.75,2910,6334,2,0,3,8,2910,0,2013,0,98045,2790,6352,7
510000,2,2.25,1470,1101,2,0,3,8,1340,130,2005,0,98115,1470,1582,12
1080000,3,2.5,2240,21477,2,2,3,8,2240,0,1995,0,98006,2930,21569,3
494000,3,2.5,2310,4729,2,0,3,8,2310,0,2011,0,98028,2440,4711,5
429900,3,2.5,2370,5353,2,0,3,8,2370,0,2009,0,98019,2130,6850,6
505000,4,2.75,2980,9825,1,0,3,8,1910,1070,2007,0,98056,2580,12231,10
671500,3,2.5,1770,1714,3,0,3,8,1770,0,2012,0,98103,1720,3360,2
729950,4,3.5,3510,10010,2,0,3,10,3510,0,2001,0,98065,4200,9935,3
471835,4,2.5,3281,5354,2,0,3,9,3281,0,2014,0,98092,2598,4815,7
249950,3,2.0,1670,4438,1,0,3,7,1670,0,2014,0,98022,1670,4558,11
424950,5,3.5,2760,3846,2,0,3,8,2760,0,2013,0,98056,2760,4587,8
1240000,5,3.5,5430,10327,2,2,3,10,4010,1420,2007,0,98006,4340,10324,7
440000,4,2.5,2990,7928,2,0,3,9,2990,0,2011,0,98010,2810,7401,9
495000,4,3.5,3170,3858,2,0,3,8,2530,640,2008,0,98059,2640,3844,4
870000,4,2.5,3520,6773,2,0,3,9,2650,870,2006,0,98136,2930,6458,5
559000,2,3.0,1650,960,3,0,3,8,1350,300,2015,0,98103,1650,3000,11
495000,4,2.75,2656,21195,2,0,3,9,2656,0,2014,0,98001,1860,16510,5
567500,3,2.5,2280,2502,2,0,3,8,1880,400,2006,0,98027,2280,2812,7
440000,4,2.5,2798,5085,2,0,3,9,2798,0,2011,0,98092,2502,5707,12
400000,4,2.5,2398,5988,2,0,3,8,2398,0,2008,0,98055,2370,5988,8
459995,4,2.5,2350,3760,2,0,3,8,2350,0,2014,0,98059,2590,4136,10
365000,5,2.75,2410,5003,1,0,3,7,1410,1000,2008,0,98118,1590,5003,5
389950,3,2.25,1580,920,3,0,3,8,1580,0,2015,0,98106,1250,1150,4
320000,3,3.25,1450,1387,2,0,3,8,1180,270,2013,0,98106,1450,1198,7
415500,4,2.5,1750,4779,2,0,3,7,1750,0,2009,0,98028,1580,4687,6
775000,3,2.5,3020,4120,2,0,3,9,2360,660,2008,0,98126,2280,4120,3
590000,3,3.0,1740,1100,3,0,3,8,1740,0,2007,0,98107,1370,1180,3
950000,2,2.25,2200,2043,2,0,3,9,1760,440,2007,0,98004,2020,1957,1
378950,4,2.5,1867,15314,2,0,3,9,1867,0,2013,0,98030,2616,8048,8
441750,2,1.5,1020,1060,3,0,3,8,1020,0,2008,0,98103,1340,1415,5
335900,4,2.75,2475,4000,2,0,3,7,2475,0,2014,0,98002,2475,4000,10
229800,2,1.75,1110,1773,2,0,3,8,1110,0,2014,0,98108,1420,2855,6
645000,3,2.5,1900,1258,2,0,3,7,1700,200,2007,0,98119,1780,1877,3
448000,3,3.25,1560,1345,2,0,3,8,1260,300,2009,0,98126,1560,4800,4
706000,4,2.5,2510,5436,2,0,3,8,2510,0,2011,0,98053,2520,5436,12
988990,4,4.75,4150,6303,3,0,3,9,4150,0,2014,0,98052,3570,6285,2
716000,3,3.0,1660,1849,3,0,3,9,1660,0,2013,0,98103,1660,3300,7
319000,2,1.5,1090,847,3,0,3,8,1090,0,2009,0,98133,1090,1118,4
300000,4,2.5,1914,3272,2,0,3,8,1914,0,2009,0,98055,1714,3250,10
625000,4,3.25,2730,54014,1,0,3,9,1560,1170,2007,0,98059,2730,111274,5
773000,3,2.75,2470,3600,2,0,3,9,2470,0,2007,0,98029,2570,3600,5
392000,5,2.5,2340,5670,2,0,3,7,2340,0,2009,0,98059,2190,4869,9
549995,4,3.5,2660,5690,2,0,3,8,1920,740,2014,0,98059,2970,5690,9
480000,3,2.5,2410,4656,2,0,3,7,2410,0,2009,0,98065,2410,4840,9
355000,3,2.25,1430,4777,2,0,3,7,1430,0,2010,0,98059,1639,3854,10
208400,2,2.5,1570,1268,3,0,3,7,1570,0,2007,0,98106,1570,1300,12
831548,5,2.75,3010,4919,2,0,3,9,3010,0,2014,0,98074,3230,5415,8
279500,4,2.5,1613,4338,2,0,3,7,1613,0,2009,0,98042,1427,4341,11
445000,3,2.5,2380,5269,2,0,3,8,2380,0,2008,0,98056,2150,7600,2
492500,5,2.5,2570,9962,2,0,3,8,2570,0,2006,0,98019,2890,9075,6
435000,4,2.5,2550,5200,2,0,3,7,2550,0,2009,0,98059,2550,4660,7
325000,3,2.25,1330,969,3,0,3,7,1330,0,2007,0,98125,1310,1941,5
453000,2,1.5,1160,1269,2,0,3,7,970,190,2005,0,98103,1700,3150,11
612995,5,3.5,3240,6919,2,0,3,8,2760,480,2014,0,98059,2970,5690,8
540000,4,2.5,2710,9248,2,0,3,7,2710,0,2011,0,98065,2710,5000,9
465000,3,1.0,1150,18200,1,0,5,7,1150,0,1959,0,98058,1714,18200,4
799950,3,2.25,1860,1386,3,0,3,9,1860,0,2014,0,98112,1680,3080,8
495000,3,2.25,1280,1517,2,0,3,8,1080,200,2008,0,98107,1280,1681,11
579950,3,2.5,1810,1585,3,0,3,7,1810,0,2014,0,98117,1560,1586,2
331000,2,2.25,1240,720,2,0,3,7,1150,90,2008,0,98027,1260,810,2
580000,4,3.5,1460,951,3,0,3,8,1460,0,2008,0,98115,1430,1282,8
669000,2,2.5,1640,1953,2,0,3,10,1640,0,2014,0,98118,1820,2653,4
2350000,4,4.25,5010,19412,2,1,3,11,4000,1010,2014,0,98040,3820,17064,7
539900,3,3.25,1300,1325,2,0,3,8,1080,220,2005,0,98103,1290,1323,1
490000,4,2.5,2510,4349,2,0,3,8,2510,0,2010,0,98059,2510,4314,7
627000,3,3.5,2710,3475,2,0,3,8,1650,1060,2005,0,98027,2440,2867,5
458000,4,3.5,3217,4000,2,0,3,8,2587,630,2008,0,98055,2996,5418,7
440000,3,2.5,1650,4929,2,0,3,7,1520,130,2007,0,98108,1520,2287,11
1700000,4,3.5,3950,6240,2,0,3,11,3950,0,2015,0,98112,2040,6240,3
935000,2,2.5,1680,977,3,0,3,9,1680,0,2009,0,98119,1680,977,5
641000,5,3.5,3420,6403,2,2,3,8,2700,720,2013,0,98065,2710,6038,4
452000,3,2.75,2300,5090,2,0,3,8,1700,600,2007,0,98106,1530,9100,9
625000,4,2.75,3010,6854,2,2,3,9,2570,440,2012,0,98065,1830,2952,12
1350000,4,3.5,4680,12495,2,0,3,10,3040,1640,2008,0,98033,3240,10749,3
834950,5,3.5,3630,4911,2,0,3,9,2790,840,2014,0,98034,3600,4992,9
1500000,3,3.5,3530,3610,2,0,3,10,2370,1160,2008,0,98103,1780,3610,10
305000,4,2.5,2280,3800,2,0,3,7,2280,0,2006,0,98038,2630,4045,8
659000,3,2.5,3090,384634,2,0,3,8,3090,0,2007,0,98019,2200,292645,11
353000,1,1.0,550,1279,2,0,3,7,550,0,2008,0,98122,1460,1385,5
535000,4,3.25,2840,4000,2,3,3,9,2330,510,2014,0,98108,2160,4867,3
999000,4,2.5,3130,10849,2,0,3,10,3130,0,2013,0,98033,2470,9131,7
375000,3,2.5,1440,1102,3,0,3,8,1440,0,2009,0,98103,1440,1434,1
685000,4,3.5,2840,4637,3,0,3,8,2840,0,2008,0,98125,1730,5279,6
333000,4,2.5,2623,7184,2,0,3,8,2623,0,2012,0,98092,2010,4939,8
245000,1,1.0,390,2000,1,0,4,6,390,0,1920,0,98103,1340,5100,5
2000000,4,3.25,5640,35006,2,2,3,11,4900,740,2015,0,98006,4920,35033,5
329950,2,2.25,1260,1032,2,0,3,7,1170,90,2008,0,98027,1240,809,10
403000,2,1.0,894,1552,2,0,3,7,894,0,2011,0,98115,1131,1992,4
559630,4,2.5,3370,4934,2,0,3,9,3370,0,2014,0,98038,2980,5046,11
344000,3,2.25,1250,871,3,0,3,8,1250,0,2007,0,98103,1250,1158,8
435000,3,1.5,1180,1231,3,0,3,7,1180,0,2008,0,98115,1280,3360,4
430000,2,2.5,1520,1588,2,0,3,8,1240,280,2007,0,98144,1660,6000,5
417000,3,2.5,2000,4500,2,0,3,7,2000,0,2010,0,98059,2230,4501,11
895950,5,2.75,3180,9255,2,0,3,9,3180,0,2014,0,98074,3180,7782,4
563950,4,2.75,3050,4750,2,0,3,8,3050,0,2014,0,98059,2730,5480,3
332220,3,1.5,2580,47480,1,0,3,7,1360,1220,1953,0,98024,1760,48181,9
1490000,5,6.0,6880,279968,2,3,3,12,4070,2810,2007,0,98045,4690,256803,8
680000,3,2.5,2570,3600,2,0,3,9,2570,0,2007,0,98027,2570,3600,6
825750,4,3.5,2950,3737,2,0,3,10,2270,680,2012,0,98027,2580,3581,2
338000,3,2.5,1690,1760,2,0,3,8,1410,280,2014,0,98106,1740,1760,12
535365,4,2.75,2790,6969,2,0,3,8,2790,0,2012,0,98045,2620,6307,7
608000,3,2.25,1720,5234,2,0,3,9,1240,480,2011,0,98118,1720,5825,12
930000,3,2.25,2890,5000,3,0,3,9,2890,0,2014,0,98117,2020,5000,10
565000,2,1.75,1130,276170,1,0,3,8,1130,0,2006,0,98022,2092,217800,10
495000,2,2.25,1460,1623,2,0,3,8,1260,200,2005,0,98115,1460,1137,12
667000,3,2.5,2510,3819,2,0,3,8,2510,0,2007,0,98052,2520,3990,7
495000,4,2.5,3390,7870,2,0,3,8,3390,0,2014,0,98188,1960,10069,11
928990,4,2.5,3570,6054,2,0,3,9,3570,0,2014,0,98052,3600,6050,9
345000,4,2.5,2280,5000,2,0,3,7,2280,0,2006,0,98038,2910,5000,6
1070000,5,3.5,2920,3000,2,0,3,9,2260,660,2014,0,98103,1580,4000,12
519995,4,3.0,2590,6160,2,0,3,8,2590,0,2014,0,98059,2670,5600,7
924000,5,2.75,3210,8001,2,0,3,9,3210,0,2014,0,98074,3190,6624,11
295000,3,2.0,1230,3405,1,0,3,7,1230,0,2010,0,98058,1440,4066,4
472000,3,2.5,3800,104979,2,0,3,8,3210,590,2005,0,98045,2040,109771,7
405000,3,2.5,1500,2314,2,0,3,7,1500,0,2005,0,98029,1440,2170,8
410000,4,2.25,2510,4090,2,0,3,8,1840,670,2012,0,98019,2070,4090,7
419500,3,1.5,1400,1091,3,0,3,8,1400,0,2007,0,98115,1270,1413,11
382000,3,2.25,1450,4667,2,0,3,7,1450,0,2009,0,98028,1490,4667,9
370000,2,2.5,1390,1821,2,0,3,7,1180,210,2007,0,98118,1350,1821,2
553000,3,2.75,3160,9072,2,0,3,9,3160,0,2005,0,98056,3160,9072,10
2070000,4,3.75,4350,7965,2,0,3,10,4350,0,2013,0,98004,2190,8557,6
455950,4,2.5,2720,5771,2,0,3,8,2720,0,2015,0,98056,1940,4184,4
